txn_id,checkout_dt,item_id,patron_id,checkout_location,loan_policy_days,collection,subject,due_dt,patron_group,risk_profile,renewal_count,return_dt,is_returned,is_late,late_days
T0014728,2025-04-16,I001977,P001370,Main,28,Book,Arts,2025-05-14,Undergrad,low,0,2025-05-12,True,False,0.0
T0014729,2024-09-14,I005094,P002260,Main,28,Book,STEM,2024-10-12,Undergrad,medium,2,2024-10-09,True,False,0.0
T0014730,2025-09-22,I001542,P001600,Main,28,Book,HSS,2025-10-20,Staff,medium,0,2025-10-18,True,False,0.0
T0014731,2025-01-19,I000244,P000107,Main,28,Book,Business,2025-02-16,Faculty,low,1,2025-02-13,True,False,0.0
T0014732,2024-07-24,I002417,P000562,Main,28,Book,Business,2024-08-21,Undergrad,low,2,2024-08-18,True,False,0.0
T0014733,2024-01-25,I001494,P000922,Main,28,Book,STEM,2024-02-22,Undergrad,high,1,2024-02-22,True,False,0.0
T0014734,2025-03-08,I000254,P001607,Main,28,Book,HSS,2025-04-05,Undergrad,medium,0,2025-04-04,True,False,0.0
T0014735,2025-11-20,I004337,P001564,Main,28,Book,HSS,2025-12-18,Grad,low,0,,False,False,0.0
T0014736,2025-01-04,I002043,P000700,Main,28,Book,HSS,2025-02-01,Undergrad,low,0,2025-02-01,True,False,0.0
T0014737,2025-01-30,I003167,P001740,Main,1,CourseReserve,Medicine,2025-01-31,Staff,low,0,2025-01-28,True,False,0.0
T0014738,2024-08-02,I005018,P002085,Main,28,Book,Arts,2024-08-30,Undergrad,medium,2,2024-08-29,True,False,0.0
T0014739,2025-04-22,I001880,P000939,Main,28,Book,HSS,2025-05-20,Undergrad,low,1,2025-05-17,True,False,0.0
T0014740,2025-01-05,I005445,P001017,Main,28,Book,STEM,2025-02-02,Staff,high,0,2025-02-02,True,False,0.0
T0014741,2025-06-03,I002773,P001845,Main,7,DVD,STEM,2025-06-10,Undergrad,medium,0,2025-06-09,True,False,0.0
T0014742,2024-03-27,I000693,P001011,Main,28,Book,Law,2024-04-24,Grad,low,1,2024-04-22,True,False,0.0
T0014743,2024-06-20,I001516,P000837,Main,28,Book,Business,2024-07-18,Staff,high,0,2024-07-18,True,False,0.0
T0014744,2025-09-07,I003067,P001396,Main,28,Book,HSS,2025-10-05,Undergrad,low,0,2025-10-02,True,False,0.0
T0014745,2025-12-10,I005782,P002339,Main,28,Book,STEM,2026-01-07,Undergrad,low,0,2026-01-04,True,False,0.0
T0014746,2025-09-03,I004184,P001869,Main,28,Book,STEM,2025-10-01,Grad,low,2,2025-09-29,True,False,0.0
T0014747,2024-11-26,I005305,P000324,Main,28,Book,HSS,2024-12-24,Grad,medium,1,2024-12-23,True,False,0.0
T0014748,2024-02-21,I001521,P002509,Main,28,Book,STEM,2024-03-20,Staff,low,1,2024-03-19,True,False,0.0
T0014749,2025-10-10,I000015,P001583,Main,28,Book,STEM,2025-11-07,Undergrad,medium,1,2025-11-08,True,True,1.0
T0014750,2025-08-27,I002215,P001256,Main,28,Book,STEM,2025-09-24,Undergrad,high,1,2025-09-24,True,False,0.0
T0014751,2025-12-05,I003238,P001599,Main,1,CourseReserve,HSS,2025-12-06,Undergrad,medium,0,2025-12-04,True,False,0.0
T0014752,2024-11-02,I000262,P000914,Main,1,CourseReserve,Medicine,2024-11-03,Undergrad,low,0,2024-11-01,True,False,0.0
T0014753,2025-05-16,I005651,P002464,Main,28,Book,STEM,2025-06-13,Undergrad,low,0,,False,False,0.0
T0014754,2024-04-23,I004689,P001043,Main,28,Book,Business,2024-05-21,Community,low,0,2024-05-18,True,False,0.0
T0014755,2025-11-07,I003706,P000548,Main,3,Laptop,HSS,2025-11-10,Grad,low,1,2025-11-07,True,False,0.0
T0014756,2025-05-23,I000514,P001574,Main,7,DVD,Business,2025-05-30,Grad,medium,1,2025-05-31,True,True,1.0
T0014757,2025-06-12,I003101,P002759,Main,28,Book,STEM,2025-07-10,Grad,low,1,2025-07-08,True,False,0.0
T0014758,2025-05-04,I005657,P002900,Main,28,Book,Arts,2025-06-01,Undergrad,low,1,2025-05-29,True,False,0.0
T0014759,2025-06-10,I005667,P000978,Main,28,Book,STEM,2025-07-08,Undergrad,medium,0,2025-07-07,True,False,0.0
T0014760,2024-04-18,I002917,P001995,Main,28,Book,STEM,2024-05-16,Staff,low,0,2024-05-14,True,False,0.0
T0014761,2025-05-06,I000941,P000129,Main,28,Book,Business,2025-06-03,Grad,medium,2,2025-06-02,True,False,0.0
T0014762,2024-10-22,I004628,P001551,Main,28,Book,STEM,2024-11-19,Undergrad,low,2,2024-11-17,True,False,0.0
T0014763,2024-09-14,I001231,P000725,Main,3,Laptop,HSS,2024-09-17,Grad,high,1,2024-09-20,True,True,3.0
T0014764,2024-07-22,I000112,P001383,Main,28,Book,STEM,2024-08-19,Grad,low,1,2024-08-17,True,False,0.0
T0014765,2025-10-03,I000458,P000506,Main,28,Book,STEM,2025-10-31,Community,medium,0,2025-10-31,True,False,0.0
T0014766,2025-06-30,I003400,P002534,Main,28,Book,HSS,2025-07-28,Undergrad,high,0,2025-07-28,True,False,0.0
T0014767,2024-08-19,I001121,P000179,Main,3,Laptop,Medicine,2024-08-22,Undergrad,low,1,2024-08-19,True,False,0.0
T0014768,2024-03-19,I004033,P000026,Main,28,Book,Medicine,2024-04-16,Undergrad,medium,0,2024-04-17,True,True,1.0
T0014769,2024-11-12,I005274,P000226,Main,7,DVD,HSS,2024-11-19,Undergrad,low,1,2024-11-18,True,False,0.0
T0014770,2025-03-24,I001514,P000041,Main,28,Book,HSS,2025-04-21,Grad,low,2,2025-04-18,True,False,0.0
T0014771,2024-01-08,I002160,P000490,Main,28,Book,Business,2024-02-05,Faculty,medium,2,2024-02-05,True,False,0.0
T0014772,2025-01-15,I004869,P002910,Main,28,Book,STEM,2025-02-12,Undergrad,low,2,2025-02-11,True,False,0.0
T0014773,2024-03-15,I000444,P001406,Main,28,Book,HSS,2024-04-12,Undergrad,medium,2,2024-04-11,True,False,0.0
T0014774,2025-09-03,I000064,P000579,Main,28,Book,STEM,2025-10-01,Undergrad,medium,1,2025-09-29,True,False,0.0
T0014775,2025-05-02,I000673,P002667,Main,28,Book,HSS,2025-05-30,Undergrad,low,1,2025-05-27,True,False,0.0
T0014776,2024-10-13,I004486,P002906,Main,28,Book,Medicine,2024-11-10,Faculty,high,2,,False,False,0.0
T0014777,2024-06-12,I001009,P002318,Main,28,Book,HSS,2024-07-10,Undergrad,medium,1,2024-07-09,True,False,0.0
T0014778,2024-10-15,I001703,P001998,Main,28,Book,Law,2024-11-12,Undergrad,medium,0,2024-11-11,True,False,0.0
T0014779,2025-10-23,I001229,P000591,Main,1,CourseReserve,Arts,2025-10-24,Staff,medium,0,2025-10-24,True,False,0.0
T0014780,2024-02-18,I001534,P000432,Main,28,Book,STEM,2024-03-17,Undergrad,high,1,2024-03-21,True,True,4.0
T0014781,2025-11-08,I004137,P001077,Main,28,Book,HSS,2025-12-06,Faculty,low,2,2025-12-03,True,False,0.0
T0014782,2024-02-23,I002219,P002885,Main,7,DVD,HSS,2024-03-01,Undergrad,low,0,2024-02-27,True,False,0.0
T0014783,2024-01-27,I003193,P001248,Main,1,CourseReserve,Arts,2024-01-28,Undergrad,medium,0,2024-01-30,True,True,2.0
T0014784,2024-05-22,I001612,P002782,Main,28,Book,HSS,2024-06-19,Community,medium,0,2024-06-19,True,False,0.0
T0014785,2024-04-14,I005823,P001533,Main,28,Book,STEM,2024-05-12,Undergrad,low,1,2024-05-10,True,False,0.0
T0014786,2025-11-17,I005237,P001449,Main,28,Book,STEM,2025-12-15,Faculty,high,1,2025-12-15,True,False,0.0
T0014787,2024-07-06,I005465,P001519,Main,28,Book,Law,2024-08-03,Undergrad,medium,2,2024-08-02,True,False,0.0
T0014788,2025-09-07,I002178,P000770,Main,28,Book,Business,2025-10-05,Undergrad,low,1,2025-10-02,True,False,0.0
T0014789,2024-09-04,I001398,P002413,Main,28,Book,Medicine,2024-10-02,Grad,low,0,2024-10-01,True,False,0.0
T0014790,2024-04-15,I003377,P001990,Main,28,Book,Law,2024-05-13,Undergrad,high,1,2024-05-16,True,True,3.0
T0014791,2024-11-09,I003883,P001142,Main,1,CourseReserve,STEM,2024-11-10,Undergrad,low,0,2024-11-07,True,False,0.0
T0014792,2024-03-10,I000595,P000244,Main,3,Laptop,Business,2024-03-13,Staff,high,0,2024-03-15,True,True,2.0
T0014793,2025-03-15,I002026,P000042,Main,28,Book,STEM,2025-04-12,Undergrad,low,0,2025-04-09,True,False,0.0
T0014794,2024-04-24,I000445,P001891,Main,7,DVD,STEM,2024-05-01,Faculty,medium,2,2024-04-28,True,False,0.0
T0014795,2025-02-12,I001843,P002995,Main,28,Book,HSS,2025-03-12,Faculty,medium,1,,False,False,0.0
T0014796,2024-06-26,I001805,P002260,Main,28,Book,HSS,2024-07-24,Undergrad,medium,2,2024-07-22,True,False,0.0
T0014797,2025-11-07,I000489,P001883,Main,1,CourseReserve,STEM,2025-11-08,Grad,medium,0,2025-11-08,True,False,0.0
T0014798,2024-06-06,I005782,P002115,Main,28,Book,STEM,2024-07-04,Undergrad,medium,1,2024-07-03,True,False,0.0
T0014799,2024-12-10,I001361,P000832,Main,3,Laptop,Law,2024-12-13,Undergrad,low,0,2024-12-11,True,False,0.0
T0014800,2024-01-13,I002106,P001779,Main,28,Book,STEM,2024-02-10,Faculty,low,2,2024-02-07,True,False,0.0
T0014801,2024-03-27,I005156,P000221,Main,28,Book,HSS,2024-04-24,Undergrad,medium,0,2024-04-22,True,False,0.0
T0014802,2024-04-25,I001261,P001051,Main,28,Book,HSS,2024-05-23,Staff,medium,0,2024-05-21,True,False,0.0
T0014803,2025-09-09,I001860,P000256,Main,28,Book,HSS,2025-10-07,Grad,high,1,2025-10-09,True,True,2.0
T0014804,2025-03-30,I003808,P000431,Main,28,Book,Law,2025-04-27,Community,medium,0,2025-04-26,True,False,0.0
T0014805,2024-01-29,I005795,P002031,Main,28,Book,STEM,2024-02-26,Undergrad,low,0,2024-02-24,True,False,0.0
T0014806,2024-05-09,I000803,P001857,Main,28,Book,HSS,2024-06-06,Undergrad,medium,1,2024-06-04,True,False,0.0
T0014807,2025-10-06,I000525,P002207,Main,7,DVD,HSS,2025-10-13,Undergrad,low,1,2025-10-10,True,False,0.0
T0014808,2024-08-26,I005556,P000942,Main,28,Book,STEM,2024-09-23,Grad,low,0,2024-09-20,True,False,0.0
T0014809,2024-05-29,I000237,P000657,Main,28,Book,Law,2024-06-26,Grad,low,1,2024-06-26,True,False,0.0
T0014810,2025-08-20,I002904,P001493,Main,28,Book,Business,2025-09-17,Undergrad,low,2,2025-09-15,True,False,0.0
T0014811,2024-10-24,I003409,P001942,Main,28,Book,HSS,2024-11-21,Undergrad,low,2,2024-11-18,True,False,0.0
T0014812,2024-12-20,I000323,P002217,Main,28,Book,STEM,2025-01-17,Undergrad,low,1,2025-01-15,True,False,0.0
T0014813,2025-05-27,I002213,P000571,Main,28,Book,HSS,2025-06-24,Community,medium,1,2025-06-22,True,False,0.0
T0014814,2025-11-01,I003276,P000223,Main,7,DVD,STEM,2025-11-08,Undergrad,high,1,2025-11-09,True,True,1.0
T0014815,2025-05-22,I001041,P000524,Main,28,Book,Business,2025-06-19,Undergrad,medium,2,2025-06-18,True,False,0.0
T0014816,2024-10-22,I003409,P000837,Main,28,Book,HSS,2024-11-19,Staff,high,0,2024-11-23,True,True,4.0
T0014817,2025-12-08,I004744,P002839,Main,1,CourseReserve,STEM,2025-12-09,Undergrad,medium,0,2025-12-06,True,False,0.0
T0014818,2025-02-04,I003918,P000216,Main,28,Book,HSS,2025-03-04,Undergrad,low,2,2025-03-02,True,False,0.0
T0014819,2025-10-28,I001449,P001545,Main,1,CourseReserve,Law,2025-10-29,Undergrad,medium,1,2025-10-28,True,False,0.0
T0014820,2025-10-19,I004025,P002183,Main,28,Book,Business,2025-11-16,Staff,low,0,2025-11-13,True,False,0.0
T0014821,2025-01-08,I005951,P002676,Main,28,Book,Arts,2025-02-05,Undergrad,medium,1,2025-02-06,True,True,1.0
T0014822,2024-05-29,I002062,P002533,Main,28,Book,HSS,2024-06-26,Undergrad,low,1,2024-06-23,True,False,0.0
T0014823,2024-10-08,I005394,P000384,Main,28,Book,Law,2024-11-05,Undergrad,medium,1,2024-11-03,True,False,0.0
T0014824,2024-05-05,I004576,P000743,Main,28,Book,Medicine,2024-06-02,Undergrad,high,1,2024-06-03,True,True,1.0
T0014825,2024-04-23,I001808,P001454,Main,28,Book,Medicine,2024-05-21,Undergrad,medium,0,2024-05-20,True,False,0.0
T0014826,2025-10-23,I002862,P001666,Main,28,Book,Business,2025-11-20,Staff,low,0,2025-11-21,True,True,1.0
T0014827,2024-04-10,I005812,P000088,Main,1,CourseReserve,Arts,2024-04-11,Grad,low,0,2024-04-09,True,False,0.0
T0014828,2025-12-15,I002726,P001422,Main,28,Book,Business,2026-01-12,Undergrad,low,0,2026-01-10,True,False,0.0
T0014829,2024-08-07,I005004,P001073,Main,28,Book,HSS,2024-09-04,Undergrad,high,0,2024-09-06,True,True,2.0
T0014830,2024-12-04,I003474,P000615,Main,28,Book,HSS,2025-01-01,Staff,medium,0,2025-01-01,True,False,0.0
T0014831,2024-05-12,I004443,P002307,Main,28,Book,Medicine,2024-06-09,Undergrad,low,1,2024-06-09,True,False,0.0
T0014832,2024-10-09,I003375,P001685,Main,7,DVD,HSS,2024-10-16,Faculty,low,1,2024-10-13,True,False,0.0
T0014833,2025-03-12,I004456,P001954,Main,28,Book,STEM,2025-04-09,Faculty,high,2,2025-04-12,True,True,3.0
T0014834,2025-11-06,I003671,P002196,Main,28,Book,STEM,2025-12-04,Undergrad,low,0,2025-12-01,True,False,0.0
T0014835,2025-11-24,I005063,P002174,Main,28,Book,Medicine,2025-12-22,Faculty,low,2,2025-12-20,True,False,0.0
T0014836,2024-02-08,I004740,P000294,Main,28,Book,HSS,2024-03-07,Undergrad,medium,0,2024-03-04,True,False,0.0
T0014837,2025-01-23,I003155,P001225,Main,28,Book,HSS,2025-02-20,Undergrad,low,0,2025-02-20,True,False,0.0
T0014838,2024-04-07,I003100,P000816,Main,28,Book,STEM,2024-05-05,Undergrad,medium,1,2024-05-05,True,False,0.0
T0014839,2024-04-13,I000832,P001531,Main,28,Book,HSS,2024-05-11,Staff,medium,0,2024-05-09,True,False,0.0
T0014840,2025-09-05,I000151,P000655,Main,3,Laptop,STEM,2025-09-08,Undergrad,medium,0,2025-09-10,True,True,2.0
T0014841,2024-09-08,I005207,P000607,Main,7,DVD,Business,2024-09-15,Grad,medium,0,2024-09-14,True,False,0.0
T0014842,2025-12-21,I005230,P001385,Main,28,Book,STEM,2026-01-18,Undergrad,medium,1,2026-01-16,True,False,0.0
T0014843,2025-08-21,I005444,P000265,Main,1,CourseReserve,STEM,2025-08-22,Faculty,medium,0,2025-08-21,True,False,0.0
T0014844,2025-02-03,I004640,P001677,Main,7,DVD,HSS,2025-02-10,Undergrad,medium,2,2025-02-08,True,False,0.0
T0014845,2024-01-26,I000817,P002534,Main,28,Book,HSS,2024-02-23,Undergrad,high,1,2024-02-26,True,True,3.0
T0014846,2024-02-21,I002570,P001184,Main,1,CourseReserve,HSS,2024-02-22,Undergrad,low,0,2024-02-20,True,False,0.0
T0014847,2025-03-16,I001831,P001044,Main,1,CourseReserve,HSS,2025-03-17,Faculty,medium,0,2025-03-17,True,False,0.0
T0014848,2025-09-17,I002593,P000405,Main,28,Book,STEM,2025-10-15,Community,high,0,2025-10-16,True,True,1.0
T0014849,2025-01-12,I005832,P002387,Main,28,Book,Business,2025-02-09,Faculty,medium,2,2025-02-06,True,False,0.0
T0014850,2025-10-09,I000739,P000119,Main,28,Book,HSS,2025-11-06,Faculty,low,2,2025-11-03,True,False,0.0
T0014851,2024-10-27,I001686,P002891,Main,7,DVD,Business,2024-11-03,Grad,low,0,2024-11-02,True,False,0.0
T0014852,2025-11-09,I001059,P001807,Main,28,Book,Medicine,2025-12-07,Undergrad,low,0,2025-12-05,True,False,0.0
T0014853,2025-10-20,I000556,P002056,Main,28,Book,Business,2025-11-17,Staff,low,0,2025-11-17,True,False,0.0
T0014854,2025-04-02,I001893,P002620,Main,7,DVD,Business,2025-04-09,Undergrad,low,1,2025-04-07,True,False,0.0
T0014855,2025-10-26,I001682,P000329,Main,1,CourseReserve,STEM,2025-10-27,Staff,high,0,2025-10-27,True,False,0.0
T0014856,2025-01-27,I001880,P001767,Main,28,Book,HSS,2025-02-24,Undergrad,low,1,2025-02-22,True,False,0.0
T0014857,2024-03-14,I004438,P000165,Main,7,DVD,STEM,2024-03-21,Undergrad,low,0,2024-03-19,True,False,0.0
T0014858,2025-07-01,I003116,P001267,Main,7,DVD,STEM,2025-07-08,Undergrad,high,0,2025-07-11,True,True,3.0
T0014859,2025-04-12,I002176,P001172,Main,7,DVD,HSS,2025-04-19,Undergrad,medium,2,2025-04-18,True,False,0.0
T0014860,2025-05-08,I004537,P001023,Main,28,Book,STEM,2025-06-05,Community,low,1,2025-06-02,True,False,0.0
T0014861,2024-01-30,I001829,P000369,Main,7,DVD,STEM,2024-02-06,Undergrad,low,1,2024-02-03,True,False,0.0
T0014862,2024-03-13,I005188,P002954,Main,28,Book,Law,2024-04-10,Undergrad,low,0,,False,False,0.0
T0014863,2025-12-30,I004993,P000531,Main,28,Book,Medicine,2026-01-27,Undergrad,low,1,2026-01-24,True,False,0.0
T0014864,2025-07-31,I000892,P000662,Main,7,DVD,Medicine,2025-08-07,Grad,low,1,2025-08-05,True,False,0.0
T0014865,2024-12-10,I002805,P000176,Main,28,Book,Law,2025-01-07,Grad,medium,1,2025-01-07,True,False,0.0
T0014866,2025-05-02,I005516,P000280,Main,28,Book,Law,2025-05-30,Undergrad,high,1,2025-06-03,True,True,4.0
T0014867,2025-09-13,I002692,P001690,Main,28,Book,Law,2025-10-11,Faculty,low,2,2025-10-08,True,False,0.0
T0014868,2025-11-02,I001988,P001423,Main,28,Book,STEM,2025-11-30,Faculty,low,2,2025-11-28,True,False,0.0
T0014869,2025-09-29,I001806,P002548,Main,28,Book,HSS,2025-10-27,Grad,low,1,2025-10-25,True,False,0.0
T0014870,2025-02-01,I003914,P002143,Main,1,CourseReserve,STEM,2025-02-02,Grad,medium,0,2025-02-02,True,False,0.0
T0014871,2025-11-03,I000018,P000731,Main,28,Book,STEM,2025-12-01,Undergrad,medium,1,2025-11-28,True,False,0.0
T0014872,2025-08-15,I000752,P000054,Main,1,CourseReserve,STEM,2025-08-16,Faculty,medium,0,2025-08-13,True,False,0.0
T0014873,2024-02-23,I002970,P001468,Main,28,Book,HSS,2024-03-22,Staff,low,1,2024-03-19,True,False,0.0
T0014874,2024-03-14,I003347,P001018,Main,28,Book,Business,2024-04-11,Grad,medium,0,2024-04-11,True,False,0.0
T0014875,2025-06-24,I005944,P002565,Main,7,DVD,Medicine,2025-07-01,Undergrad,medium,1,2025-06-30,True,False,0.0
T0014876,2025-09-24,I001982,P000221,Main,7,DVD,HSS,2025-10-01,Undergrad,medium,0,2025-10-03,True,True,2.0
T0014877,2024-11-24,I004551,P002205,Main,1,CourseReserve,STEM,2024-11-25,Faculty,low,0,2024-11-22,True,False,0.0
T0014878,2025-07-28,I001089,P000049,Main,1,CourseReserve,HSS,2025-07-29,Faculty,low,0,2025-07-27,True,False,0.0
T0014879,2025-07-08,I005727,P002859,Main,28,Book,HSS,2025-08-05,Grad,low,1,2025-08-03,True,False,0.0
T0014880,2024-12-13,I003284,P002914,Main,3,Laptop,HSS,2024-12-16,Grad,high,1,2024-12-18,True,True,2.0
T0014881,2024-10-29,I002475,P002706,Main,28,Book,Medicine,2024-11-26,Undergrad,high,0,2024-11-26,True,False,0.0
T0014882,2024-02-23,I000343,P000313,Main,28,Book,Law,2024-03-22,Undergrad,low,0,2024-03-21,True,False,0.0
T0014883,2025-12-18,I002267,P002138,Main,28,Book,Law,2026-01-15,Undergrad,medium,0,2026-01-13,True,False,0.0
T0014884,2024-05-26,I001705,P001201,Main,28,Book,HSS,2024-06-23,Undergrad,medium,1,2024-06-24,True,True,1.0
T0014885,2024-04-16,I000543,P000274,Main,28,Book,Arts,2024-05-14,Grad,medium,1,2024-05-14,True,False,0.0
T0014886,2024-02-27,I000602,P000365,Main,28,Book,STEM,2024-03-26,Grad,medium,2,2024-03-24,True,False,0.0
T0014887,2025-01-07,I000882,P002968,Main,28,Book,HSS,2025-02-04,Undergrad,low,0,2025-02-03,True,False,0.0
T0014888,2024-02-18,I002974,P001187,Main,28,Book,HSS,2024-03-17,Undergrad,low,1,2024-03-17,True,False,0.0
T0014889,2025-10-12,I004686,P000991,Main,28,Book,HSS,2025-11-09,Staff,medium,0,2025-11-08,True,False,0.0
T0014890,2024-05-24,I002795,P000557,Main,28,Book,STEM,2024-06-21,Grad,high,1,2024-06-21,True,False,0.0
T0014891,2025-11-07,I002983,P001053,Main,28,Book,Law,2025-12-05,Community,medium,1,2025-12-06,True,True,1.0
T0014892,2025-09-29,I002222,P000577,Main,28,Book,HSS,2025-10-27,Undergrad,low,0,2025-10-25,True,False,0.0
T0014893,2024-01-29,I003376,P001138,Main,28,Book,HSS,2024-02-26,Undergrad,medium,0,2024-02-24,True,False,0.0
T0014894,2025-02-23,I003747,P001041,Main,28,Book,Business,2025-03-23,Undergrad,low,0,2025-03-21,True,False,0.0
T0014895,2024-05-10,I001085,P001856,Main,1,CourseReserve,Law,2024-05-11,Staff,high,0,2024-05-15,True,True,4.0
T0014896,2024-04-07,I001285,P001975,Main,28,Book,HSS,2024-05-05,Faculty,low,1,2024-05-03,True,False,0.0
T0014897,2025-01-11,I005010,P001507,Main,28,Book,STEM,2025-02-08,Grad,medium,1,2025-02-06,True,False,0.0
T0014898,2024-05-16,I000854,P001880,Main,3,Laptop,Business,2024-05-19,Community,low,1,2024-05-17,True,False,0.0
T0014899,2024-11-29,I004515,P000451,Main,28,Book,Law,2024-12-27,Staff,medium,0,2024-12-25,True,False,0.0
T0014900,2024-02-07,I002256,P001527,Main,28,Book,Medicine,2024-03-06,Faculty,low,2,2024-03-04,True,False,0.0
T0014901,2024-12-12,I003124,P002085,Main,28,Book,Medicine,2025-01-09,Undergrad,medium,1,,False,False,0.0
T0014902,2024-05-01,I005551,P000312,Main,28,Book,HSS,2024-05-29,Grad,medium,2,2024-05-29,True,False,0.0
T0014903,2024-03-23,I000781,P001942,Main,28,Book,STEM,2024-04-20,Undergrad,low,1,2024-04-17,True,False,0.0
T0014904,2024-02-29,I004629,P000313,Main,28,Book,HSS,2024-03-28,Undergrad,low,1,2024-03-25,True,False,0.0
T0014905,2025-04-09,I001697,P000754,Main,28,Book,STEM,2025-05-07,Undergrad,low,1,2025-05-04,True,False,0.0
T0014906,2024-02-16,I003666,P001360,Main,28,Book,Business,2024-03-15,Undergrad,medium,0,2024-03-13,True,False,0.0
T0014907,2025-02-28,I001495,P002513,Main,28,Book,Medicine,2025-03-28,Undergrad,low,1,2025-03-25,True,False,0.0
T0014908,2024-02-26,I004535,P002407,Main,28,Book,STEM,2024-03-25,Undergrad,low,0,2024-03-24,True,False,0.0
T0014909,2024-12-26,I005671,P002818,Main,7,DVD,STEM,2025-01-02,Undergrad,medium,0,2024-12-31,True,False,0.0
T0014910,2024-06-19,I000376,P000289,Main,28,Book,HSS,2024-07-17,Undergrad,medium,1,2024-07-16,True,False,0.0
T0014911,2024-04-11,I000294,P001453,Main,28,Book,HSS,2024-05-09,Staff,low,1,2024-05-07,True,False,0.0
T0014912,2025-12-05,I002278,P002591,Main,28,Book,STEM,2026-01-02,Grad,low,1,2025-12-31,True,False,0.0
T0014913,2024-09-22,I002912,P000624,Main,28,Book,Business,2024-10-20,Undergrad,medium,1,2024-10-22,True,True,2.0
T0014914,2024-09-06,I001717,P000443,Main,28,Book,HSS,2024-10-04,Staff,low,0,2024-10-03,True,False,0.0
T0014915,2025-12-13,I002772,P002449,Main,28,Book,HSS,2026-01-10,Grad,low,1,2026-01-07,True,False,0.0
T0014916,2025-07-17,I003106,P000610,Main,28,Book,HSS,2025-08-14,Staff,medium,1,2025-08-14,True,False,0.0
T0014917,2025-03-10,I001663,P001858,Main,3,Laptop,Business,2025-03-13,Staff,low,0,2025-03-10,True,False,0.0
T0014918,2024-05-20,I001453,P002264,Main,7,DVD,HSS,2024-05-27,Faculty,low,2,2024-05-24,True,False,0.0
T0014919,2025-03-30,I000434,P001057,Main,28,Book,STEM,2025-04-27,Undergrad,low,0,2025-04-25,True,False,0.0
T0014920,2025-08-18,I000819,P001423,Main,28,Book,Medicine,2025-09-15,Faculty,low,1,2025-09-13,True,False,0.0
T0014921,2025-10-04,I004216,P000969,Main,7,DVD,Business,2025-10-11,Grad,low,0,2025-10-09,True,False,0.0
T0014922,2025-10-04,I004227,P000524,Main,28,Book,Law,2025-11-01,Undergrad,medium,1,2025-11-01,True,False,0.0
T0014923,2024-03-07,I000099,P002661,Main,28,Book,HSS,2024-04-04,Staff,low,2,2024-04-02,True,False,0.0
T0014924,2024-08-09,I002385,P001768,Main,28,Book,HSS,2024-09-06,Grad,low,2,2024-09-05,True,False,0.0
T0014925,2024-12-19,I000432,P002220,Main,28,Book,Arts,2025-01-16,Undergrad,low,1,2025-01-13,True,False,0.0
T0014926,2024-12-14,I003427,P000436,Main,28,Book,HSS,2025-01-11,Community,low,1,2025-01-10,True,False,0.0
T0014927,2024-12-22,I004600,P001157,Main,28,Book,STEM,2025-01-19,Undergrad,low,1,2025-01-17,True,False,0.0
T0014928,2025-11-20,I002919,P001730,Main,28,Book,STEM,2025-12-18,Undergrad,low,0,2025-12-17,True,False,0.0
T0014929,2024-10-25,I005611,P002221,Main,28,Book,Medicine,2024-11-22,Grad,low,1,2024-11-20,True,False,0.0
