hold_id,request_dt,item_id,patron_id,pickup_location,collection,status,wait_days,fulfill_dt
H0003886,2025-10-12,I001850,P000648,Main,Book,fulfilled,3.6,2025-10-15 14:24:00
H0003888,2024-06-28,I004049,P001979,Main,DVD,fulfilled,1.3,2024-06-29 07:12:00
H0003889,2025-05-19,I000520,P002327,Main,Book,fulfilled,3.5,2025-05-22 12:00:00
H0003890,2024-01-24,I003817,P000656,Main,Book,fulfilled,9.0,2024-02-02 00:00:00
H0003893,2025-07-30,I004001,P001736,Main,Book,fulfilled,1.5,2025-07-31 12:00:00
H0003895,2025-11-25,I005940,P001613,Main,Book,fulfilled,7.7,2025-12-02 16:48:00
H0003896,2025-01-13,I000636,P000507,Main,Book,cancelled,4.3,
H0003897,2024-09-10,I000500,P000551,Main,CourseReserve,fulfilled,7.2,2024-09-17 04:48:00
H0003899,2024-11-19,I003486,P002074,Main,Book,fulfilled,4.7,2024-11-23 16:48:00
H0003900,2025-02-02,I003911,P000187,Main,Book,fulfilled,5.1,2025-02-07 02:24:00
H0003902,2025-02-12,I004808,P000857,Main,CourseReserve,fulfilled,7.4,2025-02-19 09:36:00
H0003903,2024-10-11,I003909,P001542,Main,Book,fulfilled,6.3,2024-10-17 07:12:00
H0003904,2024-01-19,I002507,P000660,Main,DVD,fulfilled,5.0,2024-01-24 00:00:00
H0003905,2025-10-25,I003584,P000124,Main,DVD,fulfilled,7.1,2025-11-01 02:24:00
H0003906,2024-01-26,I002296,P000578,Main,Book,fulfilled,6.2,2024-02-01 04:48:00
H0003908,2025-04-17,I003485,P002450,Main,Book,fulfilled,4.8,2025-04-21 19:12:00
H0003910,2024-06-15,I000040,P002997,Main,Book,pending,2.6,
H0003912,2025-01-03,I000036,P002198,Main,DVD,fulfilled,5.1,2025-01-08 02:24:00
H0003915,2024-01-30,I004014,P000942,Main,Book,expired,3.8,
H0003916,2024-05-05,I002863,P000568,Main,CourseReserve,fulfilled,5.6,2024-05-10 14:24:00
H0003918,2025-02-11,I001330,P000342,Main,Book,fulfilled,3.4,2025-02-14 09:36:00
H0003921,2025-08-22,I000294,P000611,Main,Book,fulfilled,5.8,2025-08-27 19:12:00
H0003923,2025-12-11,I004685,P002275,Main,Book,fulfilled,7.1,2025-12-18 02:24:00
H0003924,2024-07-14,I003727,P001477,Main,Book,fulfilled,3.5,2024-07-17 12:00:00
H0003925,2025-10-18,I001893,P002190,Main,DVD,fulfilled,2.7,2025-10-20 16:48:00
H0003926,2024-06-28,I000763,P002797,Main,Book,fulfilled,2.6,2024-06-30 14:24:00
H0003927,2024-05-15,I005069,P001554,Main,CourseReserve,cancelled,6.7,
H0003930,2025-05-25,I005995,P001858,Main,Book,fulfilled,3.2,2025-05-28 04:48:00
H0003931,2024-02-25,I001712,P001272,Main,Book,expired,2.7,
H0003932,2024-02-28,I004971,P002609,Main,Book,fulfilled,2.8,2024-03-01 19:12:00
H0003935,2025-09-07,I003636,P001590,Main,Book,fulfilled,8.3,2025-09-15 07:12:00
H0003936,2025-01-30,I001185,P001253,Main,Book,fulfilled,14.3,2025-02-13 07:12:00
H0003937,2024-06-18,I002486,P002219,Main,CourseReserve,fulfilled,0.8,2024-06-18 19:12:00
H0003939,2025-09-07,I004424,P001636,Main,Book,fulfilled,2.8,2025-09-09 19:12:00
H0003940,2025-03-30,I003574,P000554,Main,CourseReserve,expired,3.6,
H0003941,2024-04-03,I002966,P000431,Main,Book,fulfilled,3.1,2024-04-06 02:24:00
H0003942,2024-01-21,I001487,P002320,Main,Book,fulfilled,4.9,2024-01-25 21:36:00
H0003944,2024-10-25,I003038,P002179,Main,CourseReserve,fulfilled,8.9,2024-11-02 21:36:00
H0003947,2024-04-26,I005094,P001702,Main,Book,fulfilled,5.4,2024-05-01 09:36:00
H0003948,2025-10-07,I004277,P001270,Main,Book,fulfilled,3.7,2025-10-10 16:48:00
H0003949,2025-12-30,I005930,P002335,Main,Laptop,fulfilled,5.7,2026-01-04 16:48:00
H0003950,2024-12-15,I000570,P002576,Main,Book,fulfilled,4.1,2024-12-19 02:24:00
H0003951,2025-02-03,I000407,P002851,Main,Book,fulfilled,4.7,2025-02-07 16:48:00
H0003952,2025-06-29,I004525,P002788,Main,DVD,fulfilled,2.7,2025-07-01 16:48:00
H0003953,2024-01-19,I003427,P002691,Main,Book,fulfilled,4.9,2024-01-23 21:36:00
H0003954,2025-06-11,I001808,P000447,Main,Book,fulfilled,4.2,2025-06-15 04:48:00
H0003956,2025-04-16,I002350,P000067,Main,Book,fulfilled,6.7,2025-04-22 16:48:00
H0003957,2024-04-16,I003750,P002003,Main,Laptop,fulfilled,6.8,2024-04-22 19:12:00
H0003958,2025-01-12,I000801,P001423,Main,Book,fulfilled,3.2,2025-01-15 04:48:00
H0003959,2024-01-12,I005113,P002523,Main,Book,fulfilled,3.2,2024-01-15 04:48:00
H0003962,2025-07-01,I003045,P002123,Main,Book,pending,1.9,
H0003963,2025-07-20,I003020,P002274,Main,DVD,fulfilled,0.9,2025-07-20 21:36:00
H0003964,2025-05-19,I005966,P001010,Main,Laptop,fulfilled,9.7,2025-05-28 16:48:00
H0003965,2025-04-14,I002943,P000311,Main,Book,expired,4.4,
H0003966,2024-06-16,I000457,P002062,Main,Book,cancelled,1.1,
H0003968,2024-08-27,I004219,P001201,Main,Book,cancelled,10.7,
H0003969,2024-08-18,I001696,P002897,Main,Book,fulfilled,5.4,2024-08-23 09:36:00
H0003972,2025-09-05,I005758,P002529,Main,Book,fulfilled,4.5,2025-09-09 12:00:00
H0003974,2024-07-06,I005287,P000319,Main,CourseReserve,fulfilled,2.7,2024-07-08 16:48:00
H0003975,2025-12-04,I004101,P002565,Main,Book,expired,3.7,
H0003976,2025-03-26,I004038,P002329,Main,DVD,fulfilled,6.5,2025-04-01 12:00:00
H0003978,2025-12-06,I002995,P001850,Main,Book,fulfilled,4.9,2025-12-10 21:36:00
H0003979,2025-09-23,I005808,P002631,Main,CourseReserve,cancelled,4.0,
H0003980,2024-05-12,I004862,P002897,Main,DVD,fulfilled,6.1,2024-05-18 02:24:00
H0003982,2024-11-12,I004711,P002065,Main,Book,cancelled,4.5,
H0003984,2024-08-07,I003051,P002549,Main,Book,pending,5.1,
H0003985,2024-04-17,I001138,P002462,Main,Book,fulfilled,8.8,2024-04-25 19:12:00
H0003987,2024-08-18,I001069,P002015,Main,Book,cancelled,6.2,
H0003988,2024-08-29,I000695,P000438,Main,Book,fulfilled,7.2,2024-09-05 04:48:00
H0003991,2025-04-13,I004480,P000731,Main,Book,fulfilled,13.3,2025-04-26 07:12:00
H0003992,2024-03-07,I001512,P002814,Main,Book,fulfilled,6.3,2024-03-13 07:12:00
H0003994,2025-02-07,I002938,P002909,Main,Book,fulfilled,8.3,2025-02-15 07:12:00
H0003995,2024-07-25,I003015,P002781,Main,Book,expired,7.6,
H0003996,2025-04-27,I001180,P001744,Main,Book,fulfilled,7.4,2025-05-04 09:36:00
H0003998,2024-10-08,I004264,P001958,Main,Book,fulfilled,4.2,2024-10-12 04:48:00
H0003999,2025-11-09,I001195,P002173,Main,Book,pending,7.5,
H0004000,2024-09-28,I000264,P000816,Main,Book,fulfilled,6.1,2024-10-04 02:24:00
H0004002,2025-09-15,I000754,P000262,Main,Book,fulfilled,3.8,2025-09-18 19:12:00
H0004005,2024-09-16,I000773,P001682,Main,Book,fulfilled,5.0,2024-09-21 00:00:00
H0004007,2025-04-28,I000644,P002731,Main,Book,expired,6.2,
H0004008,2025-05-05,I000372,P001759,Main,Book,fulfilled,11.8,2025-05-16 19:12:00
H0004009,2025-10-13,I004227,P002970,Main,Book,cancelled,2.4,
H0004012,2024-03-14,I000733,P002242,Main,Book,fulfilled,4.5,2024-03-18 12:00:00
H0004013,2024-07-18,I002635,P000205,Main,Book,fulfilled,4.6,2024-07-22 14:24:00
H0004015,2025-10-02,I005755,P000043,Main,Laptop,fulfilled,5.4,2025-10-07 09:36:00
H0004016,2024-05-17,I003448,P002458,Main,Book,fulfilled,8.5,2024-05-25 12:00:00
H0004020,2025-05-09,I005469,P002510,Main,DVD,fulfilled,3.0,2025-05-12 00:00:00
H0004021,2025-08-30,I002226,P002170,Main,Book,cancelled,4.1,
H0004022,2024-06-24,I003326,P001091,Main,Book,fulfilled,4.9,2024-06-28 21:36:00
H0004023,2025-12-29,I003914,P001383,Main,CourseReserve,fulfilled,4.6,2026-01-02 14:24:00
H0004026,2025-11-09,I004720,P002210,Main,CourseReserve,expired,4.5,
H0004029,2025-07-03,I000047,P002005,Main,Book,fulfilled,1.4,2025-07-04 09:36:00
H0004031,2024-03-18,I003392,P001411,Main,Laptop,fulfilled,3.9,2024-03-21 21:36:00
H0004032,2024-09-06,I002150,P001244,Main,DVD,cancelled,5.8,
H0004034,2025-01-14,I003042,P002183,Main,CourseReserve,expired,4.7,
H0004036,2025-06-21,I002102,P002981,Main,Book,pending,3.4,
H0004044,2025-03-22,I004591,P002753,Main,Book,fulfilled,8.4,2025-03-30 09:36:00
H0004045,2025-03-02,I002055,P001933,Main,DVD,fulfilled,6.0,2025-03-08 00:00:00
H0004047,2024-02-26,I003622,P000707,Main,Book,fulfilled,3.8,2024-02-29 19:12:00
H0004048,2024-04-21,I000356,P002383,Main,Book,fulfilled,4.4,2024-04-25 09:36:00
H0004051,2025-07-02,I001755,P002608,Main,CourseReserve,expired,4.1,
H0004053,2024-12-05,I001422,P000785,Main,Book,cancelled,4.1,
H0004055,2025-05-28,I005037,P002806,Main,Book,fulfilled,4.9,2025-06-01 21:36:00
H0004056,2025-08-15,I003657,P002513,Main,Book,cancelled,6.9,
H0004058,2024-10-27,I003085,P002958,Main,Book,fulfilled,3.9,2024-10-30 21:36:00
H0004060,2025-09-13,I000836,P001576,Main,Book,fulfilled,7.4,2025-09-20 09:36:00
H0004062,2024-11-27,I000399,P001727,Main,Book,fulfilled,8.8,2024-12-05 19:12:00
H0004065,2024-05-09,I003279,P001819,Main,Book,fulfilled,6.7,2024-05-15 16:48:00
H0004066,2025-03-02,I001372,P000701,Main,Book,fulfilled,4.7,2025-03-06 16:48:00
H0004067,2024-08-19,I002422,P000248,Main,Book,fulfilled,5.7,2024-08-24 16:48:00
H0004068,2024-08-20,I004183,P002958,Main,Book,fulfilled,4.9,2024-08-24 21:36:00
H0004069,2024-10-20,I002634,P001068,Main,Book,fulfilled,5.6,2024-10-25 14:24:00
H0004070,2024-05-11,I005037,P001614,Main,Book,fulfilled,4.1,2024-05-15 02:24:00
H0004072,2025-10-30,I005679,P001928,Main,Book,fulfilled,3.2,2025-11-02 04:48:00
H0004074,2024-04-14,I004060,P002156,Main,CourseReserve,expired,7.2,
H0004075,2025-12-13,I004034,P001482,Main,CourseReserve,fulfilled,7.9,2025-12-20 21:36:00
H0004077,2025-01-19,I000101,P001142,Main,Book,fulfilled,5.1,2025-01-24 02:24:00
H0004078,2024-08-10,I005688,P001972,Main,Laptop,pending,3.5,
H0004080,2025-06-25,I001670,P001509,Main,DVD,fulfilled,7.8,2025-07-02 19:12:00
H0004081,2025-04-09,I004142,P001559,Main,Book,cancelled,5.6,
H0004083,2024-03-15,I001257,P002209,Main,Book,fulfilled,6.4,2024-03-21 09:36:00
H0004084,2025-02-28,I002634,P001963,Main,Book,fulfilled,7.0,2025-03-07 00:00:00
H0004086,2025-03-21,I000800,P001541,Main,CourseReserve,fulfilled,5.7,2025-03-26 16:48:00
H0004087,2024-11-30,I004284,P002150,Main,Book,fulfilled,6.7,2024-12-06 16:48:00
H0004088,2025-03-07,I005239,P002936,Main,Book,fulfilled,5.9,2025-03-12 21:36:00
H0004090,2025-07-08,I005983,P002663,Main,CourseReserve,fulfilled,4.3,2025-07-12 07:12:00
H0004091,2024-01-11,I003484,P001533,Main,CourseReserve,fulfilled,4.8,2024-01-15 19:12:00
H0004093,2025-09-11,I001091,P002023,Main,CourseReserve,expired,4.9,
H0004094,2024-02-08,I003369,P001045,Main,Book,fulfilled,3.9,2024-02-11 21:36:00
H0004099,2025-05-05,I005596,P000610,Main,Book,pending,3.7,
H0004102,2025-01-11,I005476,P000603,Main,Book,fulfilled,4.4,2025-01-15 09:36:00
H0004105,2025-11-12,I005619,P002589,Main,Book,cancelled,7.2,
H0004106,2024-06-01,I000664,P001329,Main,Book,fulfilled,3.5,2024-06-04 12:00:00
H0004107,2024-11-09,I000091,P001371,Main,Book,fulfilled,4.1,2024-11-13 02:24:00
H0004108,2025-08-15,I005665,P002608,Main,Book,fulfilled,7.1,2025-08-22 02:24:00
H0004110,2025-02-26,I005080,P001133,Main,Book,fulfilled,7.3,2025-03-05 07:12:00
H0004111,2025-05-10,I001777,P002361,Main,Book,fulfilled,6.5,2025-05-16 12:00:00
H0004113,2024-02-04,I005667,P001771,Main,Book,expired,7.3,
H0004114,2025-01-13,I000532,P001515,Main,CourseReserve,fulfilled,8.1,2025-01-21 02:24:00
H0004116,2025-03-08,I000661,P002458,Main,Book,fulfilled,6.7,2025-03-14 16:48:00
H0004117,2025-09-02,I003693,P002732,Main,Book,fulfilled,8.9,2025-09-10 21:36:00
H0004120,2024-08-06,I005961,P001155,Main,Book,fulfilled,9.9,2024-08-15 21:36:00
H0004121,2025-08-16,I005616,P000194,Main,DVD,cancelled,7.0,
H0004122,2024-08-24,I002501,P000550,Main,DVD,fulfilled,6.3,2024-08-30 07:12:00
H0004124,2025-08-02,I001881,P001169,Main,Book,fulfilled,5.6,2025-08-07 14:24:00
H0004127,2024-05-29,I002097,P000817,Main,Book,fulfilled,3.7,2024-06-01 16:48:00
H0004128,2024-01-18,I004297,P001024,Main,Book,cancelled,3.1,
H0004129,2024-06-23,I004933,P000968,Main,CourseReserve,fulfilled,6.4,2024-06-29 09:36:00
H0004130,2024-09-19,I003944,P000030,Main,Book,fulfilled,4.6,2024-09-23 14:24:00
H0004132,2025-06-21,I003899,P001879,Main,Book,fulfilled,3.6,2025-06-24 14:24:00
H0004133,2025-02-01,I001142,P001021,Main,Book,fulfilled,7.4,2025-02-08 09:36:00
H0004134,2024-03-31,I001235,P001602,Main,Book,fulfilled,4.8,2024-04-04 19:12:00
H0004135,2025-10-27,I005584,P002577,Main,Book,fulfilled,5.9,2025-11-01 21:36:00
H0004136,2025-01-11,I003800,P000734,Main,Book,pending,3.7,
H0004137,2025-03-18,I003077,P000057,Main,CourseReserve,expired,5.5,
H0004138,2024-06-23,I000362,P001897,Main,Book,pending,4.0,
H0004139,2024-03-16,I004957,P000696,Main,Book,fulfilled,4.5,2024-03-20 12:00:00
H0004140,2025-03-07,I001904,P002056,Main,Book,fulfilled,8.1,2025-03-15 02:24:00
H0004141,2024-04-09,I000465,P002293,Main,CourseReserve,fulfilled,7.9,2024-04-16 21:36:00
H0004146,2025-01-07,I002452,P001633,Main,CourseReserve,fulfilled,9.6,2025-01-16 14:24:00
H0004147,2024-06-17,I003369,P000844,Main,Book,fulfilled,3.0,2024-06-20 00:00:00
H0004148,2025-07-02,I004326,P001164,Main,CourseReserve,expired,5.2,
H0004151,2025-07-31,I004232,P001745,Main,Book,fulfilled,4.6,2025-08-04 14:24:00
H0004153,2024-01-11,I000896,P000452,Main,Book,fulfilled,2.5,2024-01-13 12:00:00
H0004158,2024-12-05,I004849,P000913,Main,Book,expired,8.4,
H0004159,2025-08-13,I000481,P001393,Main,Book,expired,3.1,
H0004160,2025-05-25,I005917,P000925,Main,CourseReserve,fulfilled,8.8,2025-06-02 19:12:00
H0004161,2025-06-26,I000535,P001456,Main,Book,cancelled,1.4,
H0004162,2025-09-27,I005922,P002398,Main,CourseReserve,pending,7.6,
H0004163,2025-10-07,I001190,P002368,Main,Book,fulfilled,3.9,2025-10-10 21:36:00
H0004166,2024-10-11,I002688,P000134,Main,Book,fulfilled,5.5,2024-10-16 12:00:00
H0004167,2024-03-28,I000404,P002785,Main,DVD,fulfilled,5.5,2024-04-02 12:00:00
H0004170,2024-05-27,I003299,P001214,Main,Book,fulfilled,5.5,2024-06-01 12:00:00
H0004171,2024-05-31,I005645,P002386,Main,Book,pending,5.7,
H0004172,2025-12-17,I000850,P002492,Main,Book,fulfilled,9.3,2025-12-26 07:12:00
H0004173,2025-01-15,I001801,P000903,Main,CourseReserve,pending,6.3,
H0004174,2024-09-30,I002456,P002700,Main,Book,fulfilled,4.9,2024-10-04 21:36:00
H0004176,2024-03-08,I005523,P001694,Main,Book,fulfilled,6.2,2024-03-14 04:48:00
H0004177,2025-12-05,I000033,P001037,Main,Book,fulfilled,5.1,2025-12-10 02:24:00
H0004179,2024-12-25,I002407,P001811,Main,Book,fulfilled,3.5,2024-12-28 12:00:00
H0004181,2025-03-25,I001955,P002822,Main,CourseReserve,expired,5.7,
H0004182,2024-05-09,I004510,P000707,Main,CourseReserve,cancelled,3.6,
H0004183,2024-07-02,I001122,P002721,Main,CourseReserve,expired,2.0,
H0004188,2024-06-25,I000723,P001198,Main,Book,fulfilled,3.6,2024-06-28 14:24:00
H0004190,2024-08-27,I001863,P002078,Main,Book,fulfilled,7.3,2024-09-03 07:12:00
H0004192,2025-07-13,I000741,P001899,Main,Book,expired,0.7,
H0004195,2025-03-17,I003206,P002311,Main,DVD,fulfilled,5.7,2025-03-22 16:48:00
H0004197,2025-11-28,I001782,P001822,Main,Laptop,fulfilled,2.9,2025-11-30 21:36:00
H0004198,2025-08-21,I003447,P002173,Main,DVD,fulfilled,7.2,2025-08-28 04:48:00
H0004200,2025-06-30,I003776,P000871,Main,CourseReserve,fulfilled,9.6,2025-07-09 14:24:00
H0004201,2025-12-14,I004978,P002476,Main,Book,fulfilled,5.6,2025-12-19 14:24:00
H0004204,2025-05-11,I002063,P000439,Main,DVD,fulfilled,4.7,2025-05-15 16:48:00
H0004205,2024-10-16,I001555,P000864,Main,Book,pending,4.0,
H0004206,2025-07-28,I004963,P001989,Main,Book,fulfilled,3.7,2025-07-31 16:48:00
H0004208,2024-01-04,I005318,P000562,Main,CourseReserve,fulfilled,7.0,2024-01-11 00:00:00
H0004209,2024-08-05,I000410,P001348,Main,Book,fulfilled,5.1,2024-08-10 02:24:00
H0004210,2025-06-21,I002395,P000428,Main,Laptop,fulfilled,1.7,2025-06-22 16:48:00
H0004212,2024-05-16,I000027,P000798,Main,Book,fulfilled,5.0,2024-05-21 00:00:00
H0004214,2024-07-30,I005245,P001508,Main,Book,pending,1.9,
H0004217,2025-01-01,I003785,P000566,Main,DVD,pending,5.1,
H0004222,2024-12-30,I001674,P002019,Main,DVD,fulfilled,3.9,2025-01-02 21:36:00
H0004223,2024-08-28,I005702,P000356,Main,Book,fulfilled,4.7,2024-09-01 16:48:00
H0004224,2024-05-03,I000973,P002784,Main,Book,expired,4.7,
H0004226,2025-10-17,I002439,P002203,Main,Book,fulfilled,5.2,2025-10-22 04:48:00
H0004233,2025-10-06,I005752,P001280,Main,DVD,fulfilled,6.4,2025-10-12 09:36:00
H0004235,2025-05-29,I002907,P002144,Main,CourseReserve,fulfilled,5.8,2025-06-03 19:12:00
H0004236,2025-03-01,I002328,P000643,Main,Book,fulfilled,5.4,2025-03-06 09:36:00
H0004239,2024-07-10,I001984,P002277,Main,Book,fulfilled,3.3,2024-07-13 07:12:00
H0004245,2025-05-22,I001236,P000322,Main,Book,fulfilled,4.8,2025-05-26 19:12:00
H0004246,2025-12-06,I003719,P002634,Main,Book,fulfilled,3.8,2025-12-09 19:12:00
H0004247,2025-10-06,I003526,P000121,Main,Book,fulfilled,3.4,2025-10-09 09:36:00
H0004248,2024-01-02,I005087,P000972,Main,Book,expired,3.9,
H0004250,2024-03-22,I001120,P002344,Main,Book,pending,10.0,
H0004251,2024-06-05,I004762,P000265,Main,CourseReserve,fulfilled,3.3,2024-06-08 07:12:00
H0004252,2025-12-05,I001234,P000393,Main,Book,fulfilled,4.4,2025-12-09 09:36:00
H0004253,2024-08-27,I005349,P002893,Main,Book,fulfilled,7.5,2024-09-03 12:00:00
H0004254,2024-01-26,I005166,P001369,Main,CourseReserve,pending,5.8,
H0004255,2025-08-30,I004532,P000481,Main,Book,pending,8.0,
H0004257,2025-08-10,I001713,P001448,Main,DVD,fulfilled,3.7,2025-08-13 16:48:00
H0004258,2025-09-14,I002392,P001119,Main,Book,fulfilled,4.9,2025-09-18 21:36:00
H0004260,2025-04-12,I005878,P002894,Main,Book,pending,6.0,
H0004262,2024-03-09,I003241,P001117,Main,Book,cancelled,2.6,
H0004264,2025-10-07,I004923,P002670,Main,Book,fulfilled,4.2,2025-10-11 04:48:00
H0004265,2025-12-01,I005356,P001774,Main,Book,fulfilled,3.7,2025-12-04 16:48:00
H0004267,2024-07-02,I002804,P000841,Main,CourseReserve,expired,2.9,
H0004268,2024-10-08,I004280,P002735,Main,Book,fulfilled,4.9,2024-10-12 21:36:00
H0004269,2024-04-02,I000006,P001364,Main,Book,fulfilled,5.1,2024-04-07 02:24:00
H0004271,2025-06-04,I000147,P002946,Main,Book,cancelled,1.4,
H0004272,2025-08-26,I005135,P001229,Main,CourseReserve,pending,2.9,
H0004273,2025-05-11,I001004,P001670,Main,Book,fulfilled,7.3,2025-05-18 07:12:00
H0004274,2024-11-05,I005517,P000511,Main,DVD,fulfilled,8.5,2024-11-13 12:00:00
H0004275,2025-10-01,I003019,P001692,Main,Book,fulfilled,3.7,2025-10-04 16:48:00
H0004277,2024-06-05,I000976,P000555,Main,Book,cancelled,2.6,
H0004278,2024-08-10,I003216,P002509,Main,Book,fulfilled,3.9,2024-08-13 21:36:00
H0004279,2025-08-12,I002634,P001691,Main,Book,fulfilled,6.2,2025-08-18 04:48:00
H0004280,2025-09-14,I003931,P000609,Main,CourseReserve,fulfilled,3.2,2025-09-17 04:48:00
H0004281,2025-02-19,I005025,P001791,Main,CourseReserve,pending,8.2,
H0004285,2025-03-26,I001027,P002670,Main,DVD,fulfilled,4.4,2025-03-30 09:36:00
H0004286,2025-06-28,I004077,P000944,Main,Book,fulfilled,1.9,2025-06-29 21:36:00
H0004290,2025-07-08,I002076,P000921,Main,DVD,fulfilled,1.7,2025-07-09 16:48:00
H0004291,2025-06-06,I003516,P001918,Main,CourseReserve,fulfilled,9.2,2025-06-15 04:48:00
H0004292,2024-12-17,I005101,P001924,Main,Book,fulfilled,9.9,2024-12-26 21:36:00
H0004293,2024-03-15,I001572,P000423,Main,Book,expired,5.4,
H0004294,2025-02-18,I001786,P000277,Main,Laptop,fulfilled,4.1,2025-02-22 02:24:00
H0004296,2025-02-15,I004292,P002284,Main,Book,pending,6.6,
H0004297,2025-02-25,I003194,P000045,Main,Book,fulfilled,5.9,2025-03-02 21:36:00
H0004298,2024-02-15,I005841,P002162,Main,Book,fulfilled,5.3,2024-02-20 07:12:00
H0004300,2024-09-03,I001539,P001471,Main,Book,fulfilled,11.4,2024-09-14 09:36:00
H0004301,2024-08-08,I003373,P002179,Main,Book,fulfilled,3.0,2024-08-11 00:00:00
H0004302,2025-08-03,I005701,P001757,Main,Book,fulfilled,5.3,2025-08-08 07:12:00
H0004307,2024-02-19,I005482,P000328,Main,Book,fulfilled,7.3,2024-02-26 07:12:00
H0004308,2024-12-06,I000590,P002021,Main,Book,fulfilled,5.4,2024-12-11 09:36:00
H0004309,2024-09-23,I002069,P001239,Main,Book,fulfilled,5.8,2024-09-28 19:12:00
H0004310,2024-03-13,I000994,P001465,Main,Book,fulfilled,6.4,2024-03-19 09:36:00
H0004312,2024-07-08,I005213,P000232,Main,Book,fulfilled,6.4,2024-07-14 09:36:00
H0004314,2025-01-31,I001768,P000126,Main,Book,fulfilled,4.3,2025-02-04 07:12:00
H0004315,2024-06-16,I003415,P001085,Main,DVD,fulfilled,2.0,2024-06-18 00:00:00
H0004316,2024-08-11,I003571,P000862,Main,Book,pending,9.2,
H0004317,2025-06-27,I001405,P001246,Main,Book,expired,6.9,
H0004319,2024-04-02,I000952,P001006,Main,Book,fulfilled,3.1,2024-04-05 02:24:00
H0004320,2024-08-30,I005959,P001213,Main,Book,expired,5.6,
H0004322,2025-01-28,I005168,P001457,Main,Book,fulfilled,5.3,2025-02-02 07:12:00
H0004323,2024-03-08,I000976,P000829,Main,Book,fulfilled,7.5,2024-03-15 12:00:00
H0004327,2025-10-17,I002568,P001091,Main,Book,fulfilled,2.8,2025-10-19 19:12:00
H0004330,2024-12-13,I003048,P001618,Main,Book,fulfilled,2.4,2024-12-15 09:36:00
H0004335,2025-12-26,I001293,P000118,Main,Book,cancelled,18.3,
H0004336,2024-07-20,I003258,P000563,Main,Book,fulfilled,2.2,2024-07-22 04:48:00
H0004340,2025-09-22,I001867,P000767,Main,Book,fulfilled,5.1,2025-09-27 02:24:00
H0004341,2024-09-28,I003811,P002154,Main,Book,fulfilled,5.6,2024-10-03 14:24:00
H0004343,2024-08-06,I000681,P001000,Main,DVD,fulfilled,4.8,2024-08-10 19:12:00
H0004345,2025-04-25,I003717,P000519,Main,Book,fulfilled,5.7,2025-04-30 16:48:00
H0004349,2025-12-24,I003729,P001353,Main,Book,fulfilled,5.0,2025-12-29 00:00:00
H0004350,2024-07-04,I002383,P000371,Main,Laptop,fulfilled,1.0,2024-07-05 00:00:00
H0004352,2025-03-29,I003469,P000092,Main,DVD,fulfilled,2.9,2025-03-31 21:36:00
H0004354,2025-08-28,I004881,P000992,Main,Book,fulfilled,4.4,2025-09-01 09:36:00
H0004355,2025-10-24,I003125,P000234,Main,Book,fulfilled,8.7,2025-11-01 16:48:00
H0004356,2024-10-22,I004524,P001662,Main,Book,fulfilled,4.7,2024-10-26 16:48:00
H0004357,2024-10-01,I000903,P002552,Main,Book,cancelled,5.7,
H0004363,2025-11-07,I001822,P001955,Main,Book,fulfilled,6.2,2025-11-13 04:48:00
H0004364,2025-09-06,I003396,P000554,Main,CourseReserve,fulfilled,3.2,2025-09-09 04:48:00
H0004365,2025-01-15,I001475,P002748,Main,Book,fulfilled,6.3,2025-01-21 07:12:00
H0004366,2024-01-26,I002046,P001237,Main,Book,expired,5.2,
H0004367,2025-05-17,I004612,P001293,Main,Book,fulfilled,8.5,2025-05-25 12:00:00
H0004368,2024-05-06,I002963,P002144,Main,Book,fulfilled,4.6,2024-05-10 14:24:00
H0004369,2025-09-11,I005972,P002761,Main,Book,fulfilled,4.2,2025-09-15 04:48:00
H0004371,2025-09-06,I002654,P001152,Main,Book,pending,4.5,
H0004372,2025-01-05,I003889,P002430,Main,Book,fulfilled,5.2,2025-01-10 04:48:00
H0004375,2025-10-23,I000394,P000307,Main,Book,fulfilled,4.8,2025-10-27 19:12:00
H0004376,2025-07-19,I004841,P000183,Main,CourseReserve,pending,1.5,
H0004377,2025-03-22,I005275,P000523,Main,Book,fulfilled,5.5,2025-03-27 12:00:00
